Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day,Q1_15 Total Bottles Sold,Q1_15 Average Margin Ratio,Q1_15 Average Sale (Dollars),Q1_15 Total Sales (Dollars),Q1_15 Total Transactions,Q1_15 Average Volume per Sale (Liters),Q1_15 Total Volume Sold (Liters),Q1_15 DaysOpen,Q1_15 Average Price per Bottle (Dollars),Q1_15 Average Price per Liter (Dollars),Q1_15 Average Margin,Q1_15 Average Sales per Day,Q1_16 Total Bottles Sold,Q1_16 Average Margin Ratio,Q1_16 Average Sale (Dollars),Q1_16 Total Sales (Dollars),Q1_16 Total Transactions,Q1_16 Average Volume per Sale (Liters),Q1_16 Total Volume Sold (Liters),Q1_16 DaysOpen,Q1_16 Average Price per Bottle (Dollars),Q1_16 Average Price per Liter (Dollars),Q1_16 Average Margin,Q1_16 Average Sales per Day
3629,COUNCIL BLUFFS,51503,Pottawattamie,30820,0.334500539991,156.90425,451884.24,2880,11.4796875,33061.5,52,15.4090833333,14.7005689484,52.4456284722,1238.0390137,7233,0.334596100359,164.707987013,101460.12,616,12.1984577922,7514.25,13,14.731461039,14.5005898268,55.0700649351,1114.94637363,6672,0.333768060281,145.218114875,98603.1,679,10.7319587629,7287.0,12,15.6101620029,14.6252107441,48.4502209131,1083.55054945
3635,OGDEN,50212,Boone,4949,0.335180420044,72.2783427923,63677.22,881,5.95715096481,5248.25,43,13.7895346198,14.8387667523,24.2601589103,174.458136986,1131,0.334754000057,78.1578494624,14537.36,186,6.21639784946,1156.25,9,14.6774731183,16.0799027138,26.2136021505,159.751208791,1100,0.334175336541,60.4593073593,13966.1,231,5.06705627706,1170.49,11,13.0895670996,14.2960987154,20.2368831169,153.473626374
3644,ALTOONA,50009,Polk,40585,0.334712494039,160.589788006,575714.39,3585,12.4660390516,44690.75,52,15.1665941423,14.3900595072,53.71827894,1577.29969863,9221,0.334696850956,158.756156716,127639.95,804,12.7229477612,10229.25,13,14.9406840796,14.2999792703,53.1078731343,1402.63681319,9528,0.33387938109,156.057534247,136706.4,876,12.1575342466,10650.0,13,15.3799086758,14.3080202218,52.1091780822,1502.26813187
3645,WINDSOR HEIGHTS,50311,Polk,20850,0.334323494353,150.817168675,300427.8,1992,11.4081325301,22725.0,52,15.5092168675,14.5900592848,50.3996686747,823.089863014,5058,0.334404526749,151.782315789,72096.6,475,11.6021052632,5511.0,13,15.4542105263,14.7659849624,50.7286736842,792.27032967,4296,0.333725680974,138.383860465,59505.06,430,11.3720930233,4890.0,12,14.9831860465,13.4352602436,46.1757209302,653.901758242
3647,CLINTON,52732,Clinton,28494,0.33460134598,165.770206101,402158.52,2426,13.3602638087,32412.0,52,15.0938623248,13.8834002669,55.4205605936,1101.80416438,5952,0.334673169037,164.083493976,81713.58,498,13.7530120482,6849.0,12,14.9253413655,13.4468885064,54.8674698795,897.951428571,5712,0.333942641978,154.025149254,82557.48,536,12.5541044776,6729.0,13,15.4220522388,13.7485554371,51.4179850746,907.225054945
3648,FAIRBANK,50629,Buchanan,3340,0.335197466119,55.1025994695,41547.36,754,4.84068965517,3649.88,28,14.7324668435,15.4780943572,18.5737400531,113.828383562,671,0.335919118615,55.8594964029,7764.47,139,5.05129496403,702.13,5,13.9976258993,14.7631724996,18.8869784173,85.3238461538,642,0.334709225112,50.1265,8020.24,160,4.321875,691.5,6,15.55,16.8231428571,16.892625,88.1345054945
3650,HOLSTEIN,51025,Ida,15094,0.333733330418,94.803551251,234923.2,2478,6.38747780468,15828.17,52,16.4739225182,17.8640880237,31.6751008878,643.625205479,3741,0.334274065222,91.550751634,56029.06,612,6.17748366013,3780.62,12,15.7424019608,17.715991591,30.6019771242,615.703956044,3819,0.333675597399,91.6923492063,57766.18,630,6.32576190476,3985.23,13,15.6104126984,16.8638468393,30.6031904762,634.793186813
3651,INDIANOLA,50125,Warren,10993,0.334029671728,148.017345455,162819.08,1100,11.6938636364,12863.25,49,15.8033909091,13.724634632,49.4264454545,446.079671233,2652,0.33397964383,150.94,38036.88,252,12.5119047619,3153.0,12,15.4350793651,13.4188057445,50.4014285714,417.987692308,2436,0.333997572283,145.360689655,37939.14,261,11.1379310345,2907.0,12,16.282183908,13.8264039409,48.5225287356,416.913626374
3652,IDA GROVE,51445,Ida,2044,0.333551512663,152.031359223,31318.46,206,9.77427184466,2013.5,15,15.7741747573,16.9881229773,50.701407767,85.804,475,0.333466582104,193.799428571,6782.98,35,13.1071428571,458.75,2,15.1468571429,16.8494285714,64.6245714286,74.5382417582,548,0.333478084053,137.872903226,8548.12,62,8.62903225806,535.0,4,15.2311290323,16.4728494624,45.9717741935,93.9353846154
3654,BELMOND,50421,Wright,7185,0.334008225292,139.811072902,101642.65,727,10.9559834938,7965.0,51,15.5417469051,14.6463424379,46.6585006878,278.473013699,1961,0.333856142724,143.098118812,28905.82,202,10.603960396,2142.0,13,16.1053465347,15.6587081565,47.7596534653,317.646373626,1547,0.33371663224,122.823820225,21862.64,178,9.71488764045,1729.25,14,15.9694382022,15.6000695559,40.9755617978,240.248791209
3656,ANKENY,50021,Polk,12447,0.334520864029,173.662485597,210999.92,1215,10.0058847737,12157.15,39,18.3773251029,18.3520062708,58.066781893,578.081972603,3166,0.334881709482,160.744906832,51759.86,322,9.76211180124,3143.4,11,17.5790993789,17.3359926797,53.8036645963,568.78967033,2688,0.333494833776,188.689411765,48115.8,255,10.2105882353,2603.7,10,19.4925490196,19.4893323996,62.9188235294,528.745054945
3660,KNOXVILLE,50138,Marion,8568,0.334227246053,139.570663667,124078.32,889,10.6383577053,9457.5,49,15.4679527559,13.9608693556,46.6486839145,339.94060274,1662,0.333884927811,135.674659091,23878.74,176,10.6619318182,1876.5,12,15.2107386364,13.451504329,45.2996590909,262.403736264,1800,0.334127757987,130.887076923,25522.98,195,10.6,2067.0,12,14.9398974359,13.1452063492,43.7052307692,280.472307692
3663,WATERLOO,50702,Black Hawk,25541,0.334654422538,175.021782631,344617.89,1969,14.37595226,28306.25,52,14.484900965,13.7016931486,58.5484357542,944.15860274,6156,0.334588369129,194.49509434,82465.92,424,15.9410377358,6759.0,13,14.4223584906,13.9356244385,65.0773584906,906.218901099,5682,0.33385681676,156.076766467,78194.46,501,12.8293413174,6427.5,13,15.0618562874,13.7307024047,52.1158083832,859.27978022
3664,NORTHWOOD,50459,Worth,7816,0.33413735728,65.2345619524,104244.83,1598,5.32634543179,8511.5,52,14.4995369212,15.740703856,21.7917459324,285.602273973,1873,0.334110266043,69.408972973,25681.32,370,5.59664864865,2070.76,12,15.0473783784,15.9338880309,23.1862972973,282.212307692,2342,0.333708972639,62.7574782609,28868.44,460,5.25876086957,2419.03,13,13.8831521739,15.1110558789,20.9404347826,317.235604396
3666,CEDAR RAPIDS,52404,Linn,17894,0.334339516642,172.966475073,294907.84,1705,10.7392961877,18310.5,51,17.8181173021,17.7312172183,57.8053958944,807.966684932,3600,0.335031489792,168.580900901,56137.44,333,11.3108108108,3766.5,12,16.674954955,16.5706277706,56.427027027,616.894945055,3586,0.333530527375,159.646489362,60027.08,376,10.3021276596,3873.6,13,18.01,16.6653387791,53.2438297872,659.638241758
3670,CORALVILLE,52241,Johnson,38436,0.334750902521,154.693062606,548541.6,3546,11.6081500282,41162.5,52,14.9975860124,14.1716087879,51.7334038353,1502.85369863,7908,0.33485595746,161.360458453,112629.6,698,12.2535816619,8553.0,12,14.8439255014,13.7835366353,53.9611461318,1237.68791209,8466,0.333882740376,140.630192308,117004.32,832,10.7084134615,8909.4,13,14.8130649038,13.9949067079,46.9379567308,1285.76175824
3676,GREENE,50636,Butler,3176,0.334117379224,40.6520786517,36180.35,890,3.54613483146,3156.06,42,14.0333033708,16.2678423648,13.5909550562,99.1242465753,791,0.334631661369,36.94625,8867.1,240,3.14666666667,755.2,7,13.2485833333,15.8160179094,12.3689583333,97.4406593407,789,0.33408348619,37.2715695067,8311.56,223,3.3102690583,738.19,11,13.420941704,16.0031081909,12.4582959641,91.3358241758
3678,DES MOINES,50320,Polk,12271,0.333622504076,109.453998574,153563.96,1403,6.63883820385,9314.29,52,18.2653741981,22.4035984359,36.5388168211,420.723178082,3036,0.333989620551,105.701319018,34458.63,326,6.71312883436,2188.48,12,16.8144171779,22.0009993051,35.2876687117,378.666263736,2709,0.333558413986,109.97815331,31563.73,287,6.9112195122,1983.52,10,16.687630662,21.0813763066,36.6822996516,346.854175824
3679,MONONA,52159,Clayton,7341,0.334075458158,51.6946246371,124635.74,2411,3.65724180838,8817.61,52,18.5281211116,15.6827253875,17.2669348818,341.467780822,2259,0.334061836939,57.1095447648,37635.19,659,4.02535660091,2652.71,13,17.9463429439,15.2793330767,19.0772382398,413.573516484,1868,0.333671894849,48.2395588235,32802.9,680,3.34885294118,2277.22,13,18.5342794118,15.7747267157,16.0995441176,360.471428571
3688,FREDERICKSBURG,50630,Chickasaw,2982,0.334852808544,73.9477665996,36752.04,497,7.60412474849,3779.25,34,12.7222535211,12.05709016,24.7886921529,100.690520548,783,0.334400940531,76.56,9876.24,129,7.76744186047,1002.0,9,12.6994573643,11.7287818383,25.6279069767,108.53010989,825,0.333889699708,63.9330188679,10165.35,159,6.37735849057,1014.0,11,12.5355974843,12.0076819407,21.3564150943,111.707142857
3690,WATERLOO,50702,Black Hawk,8872,0.33434127966,130.486994633,145884.46,1118,7.50876565295,8394.8,43,17.339391771,18.3615146094,43.5957155635,399.683452055,2000,0.334458418504,111.990584192,32589.26,291,6.78694158076,1975.0,13,16.8964261168,17.1710963836,37.4294501718,358.123736264,1818,0.333582927402,161.537894737,30692.2,190,8.88052631579,1687.3,6,18.2777894737,19.8989035088,53.8826842105,337.276923077
3691,URBANDALE,50322,Polk,17864,0.334344098029,228.86120509,305758.57,1336,13.2224550898,17665.2,45,18.3196257485,18.2896717227,76.4344610778,837.694712329,3260,0.334910937947,170.296751592,53473.18,314,10.8286624204,3400.2,11,17.2963375796,16.6318630573,56.9502547771,587.617362637,1660,0.33345056164,178.555060241,29640.14,166,10.0572289157,1669.5,10,18.5857228916,18.9209258462,59.5374698795,325.715824176
3695,REMSEN,51050,Plymouth,7544,0.334598998074,96.7143726592,103290.95,1068,7.40732209738,7911.02,50,14.113511236,15.8883269855,32.3468258427,282.98890411,1828,0.334594664472,94.7283461538,24629.37,260,7.33873076923,1908.07,12,13.9157692308,15.8627383362,31.6726923077,270.652417582,1893,0.334125259015,99.783219697,26342.77,264,7.38121212121,1948.64,13,14.4240151515,15.6869814214,33.3101893939,289.480989011
3696,DES MOINES,50315,Polk,9978,0.334599158016,146.327192308,152180.28,1040,10.2100961538,10618.5,50,16.0250096154,14.9915929487,48.9246346154,416.932273973,2226,0.334591146222,139.875308642,33989.7,243,9.88271604938,2401.5,13,16.1555555556,14.8210229277,46.7609876543,373.513186813,2334,0.334000160687,145.560242915,35953.38,247,9.7955465587,2419.5,12,16.3204048583,15.5274763833,48.5939271255,395.092087912
3698,WEST DES MOINES,50266,Polk,7172,0.333899259215,102.61498253,146842.04,1431,4.38192872117,6270.54,53,22.0222361985,29.5690036339,34.246512928,402.306958904,1298,0.333566894074,83.4184717608,25108.96,301,3.67199335548,1105.27,12,19.9512292359,26.7048617725,27.835448505,275.922637363,1470,0.333584006898,86.6940136054,25488.04,294,3.90979591837,1149.48,13,18.1198639456,26.3083984916,28.9138095238,280.088351648
3700,AVOCA,51521,Pottawattamie,22126,0.333901934841,92.1592518913,328916.37,3569,6.40667413841,22865.42,53,15.2948444943,16.6051921517,30.7564051555,901.140739726,5365,0.333837395962,94.8034210526,79255.66,836,6.57730861244,5498.63,13,15.302069378,16.4401364656,31.6339114833,870.941318681,4828,0.333656015839,89.643263288,72521.4,809,6.22970333745,5039.83,13,15.2964029666,16.3244902274,29.9042027194,796.938461538
3704,EMMETSBURG,50536,Palo Alto,16704,0.334157951819,49.7056871487,256431.64,5159,3.64816049622,18820.86,52,16.5890424501,16.725961861,16.6174452413,702.552438356,4232,0.334183382379,53.0181878637,63780.88,1203,3.85689110557,4639.84,13,15.9614630091,16.224166974,17.7112718204,700.888791209,4300,0.333758309451,52.7855810277,66773.76,1265,3.86650592885,4891.13,13,16.8591936759,16.6407252321,17.6238656126,733.777582418
3705,ROCK RAPIDS,51246,Lyon,20768,0.334259943089,90.1349658173,290054.32,3218,6.57730577999,21165.77,52,15.2932628962,17.1405131218,30.1104443754,794.669369863,4631,0.334353211932,93.1397651934,67433.19,724,6.79143646409,4917.0,13,15.2374171271,17.0269184411,31.1128867403,741.024065934,5046,0.333675878324,92.2467785235,68723.85,745,6.71865771812,5005.4,14,15.2720671141,17.2194944549,30.7769530201,755.207142857
3707,CEDAR RAPIDS,52402,Linn,16711,0.334245826883,141.355285571,282145.15,1996,8.03950400802,16046.85,44,17.6392334669,19.2931002282,47.2165380762,773.000410959,3254,0.334656758493,122.545,51959.08,424,7.95919811321,3374.7,13,16.4339150943,17.265699124,40.9928301887,570.978901099,2828,0.333563061145,127.243494624,47334.58,372,7.95685483871,2959.95,11,17.4685483871,17.4859543011,42.4375268817,520.16021978
3710,COLUMBUS JUNCTION,52738,Louisa,11352,0.333906964303,226.523645833,43492.54,192,13.3269791667,2558.78,29,5.7690625,20.5965195541,75.6099479167,119.157643836,2874,0.333648015274,210.552,10527.6,50,13.0096,650.48,7,5.7852,20.0001684211,70.2874,115.687912088,2592,0.333438485262,295.425454545,9749.04,33,16.6542424242,549.59,6,5.54515151515,21.6106143283,98.4872727273,107.132307692
3712,MONTEZUMA,50171,Poweshiek,7574,0.334544686466,87.8953058511,132194.54,1504,5.88853058511,8856.35,52,17.6286635638,17.0360206909,29.3904986702,362.176821918,2070,0.334550686917,88.5402806122,34707.79,392,6.02359693878,2361.25,12,16.6880612245,16.3759645287,29.5774744898,381.404285714,1443,0.333819794965,91.1818151815,27628.09,303,5.98102310231,1812.25,13,18.9806270627,17.2737623762,30.4300990099,303.605384615
3713,MASON CITY,50401,Cerro Gordo,27527,0.3345349443,190.309898649,394322.11,2072,16.1589044402,33481.25,52,15.3490926641,13.8822586873,63.7212162162,1080.33454795,5382,0.334747511054,182.602919708,75049.8,411,16.3321167883,6712.5,12,14.8565206813,13.120597845,61.1150364964,824.723076923,5754,0.3339378495,173.054081633,84796.5,490,14.5928571429,7150.5,13,16.0306122449,13.7364956268,57.8266530612,931.82967033
3715,DAVENPORT,52807,Scott,21061,0.333899618835,86.6454203057,158734.41,1832,4.40176310044,8064.03,50,12.3147161572,23.8202066685,28.9088700873,434.888794521,5150,0.333652452653,88.7216203704,38327.74,432,4.35840277778,1882.83,12,12.1682407407,24.6630709006,29.5970601852,421.183956044,5575,0.333525667247,90.3025858586,44699.78,495,4.42438383838,2190.07,13,13.2488080808,24.1629290882,30.1176161616,491.206373626
3717,SUMNER,50674,Bremer,6649,0.33411564464,37.0250899844,94636.13,2556,2.95304381847,7547.98,50,15.4003169014,15.4781533132,12.376056338,259.277068493,1347,0.334150418334,38.081724846,18545.8,487,3.06747433265,1493.86,11,14.7049486653,15.2989883004,12.721889117,203.8,1646,0.33396313899,40.9264811784,25006.08,611,3.12761047463,1910.97,13,16.2170212766,15.7889412943,13.6692962357,274.792087912
3719,MARSHALLTOWN,50158,Marshall,17817,0.334667136472,165.070342893,264772.83,1604,12.829021197,20577.75,52,16.0252805486,14.4286616791,55.2336097257,725.405013699,4065,0.334569595893,164.31226257,58823.79,358,13.1668994413,4713.75,13,15.5944134078,14.3704203246,54.9850558659,646.415274725,3780,0.333804782584,155.895248619,56434.08,362,12.729281768,4608.0,12,16.037320442,13.5780347277,52.0627624309,620.154725275
3721,DECORAH,52101,Winneshiek,32133,0.334661081753,155.226457105,474061.6,3054,11.6907170923,35703.45,52,15.6244629993,14.5559437249,51.915929928,1298.79890411,6774,0.334792028982,151.165341615,97350.48,644,11.6622670807,7510.5,12,15.3630279503,14.2593130731,50.5607142857,1069.78549451,7110,0.333846806108,148.41064194,104035.86,701,11.347360913,7954.5,12,15.3767332382,14.1166897629,49.5402282454,1143.25120879
3722,SIOUX CITY,51106,Woodbury,25015,0.334511831673,165.282565648,383951.4,2323,11.8599870857,27550.75,51,16.190835127,15.2106516614,55.2595953508,1051.92164384,5094,0.334783273997,155.697289528,75824.58,487,11.6519507187,5674.5,12,15.6489938398,14.629596167,52.0772895277,833.237142857,5508,0.333773567308,162.90700565,86503.62,531,11.3615819209,6033.0,12,16.7990960452,15.6779625146,54.3929943503,950.589230769
3723,ONAWA,51040,Monona,23847,0.334075985836,42.3033607703,272391.34,6439,3.07061034322,19771.66,53,13.9225842522,16.9604293981,14.1275959,746.277643836,5195,0.334070617985,39.4630106101,59510.22,1508,2.83968832891,4282.25,13,13.6189257294,16.5689092217,13.1779840849,653.958461538,5737,0.33377852294,44.8669074334,63980.21,1426,3.23718793829,4616.23,13,14.5126928471,17.4193887486,14.972769986,703.079230769
3726,OTTUMWA,52501,Wapello,16146,0.334526380621,159.631209843,233540.46,1463,12.1886534518,17832.0,52,15.1642310321,14.0594583862,53.3723171565,639.836876712,3540,0.334614633425,162.24340694,51431.16,317,12.5299684543,3972.0,12,15.5427760252,14.0773531621,54.2560883281,565.177582418,3534,0.333661205167,170.253123028,53970.24,317,12.0520504732,3820.5,12,16.2670031546,16.0628811777,56.8205678233,593.07956044
3728,COUNCIL BLUFFS,51503,Pottawattamie,26645,0.333733374146,90.4810801494,314964.64,3481,5.97210571675,20788.9,52,15.5726141913,18.5356291332,30.180459638,862.916821918,6547,0.333829829859,97.6658259773,77449.0,793,6.59171500631,5227.23,13,15.4969104666,18.1775621273,32.5836569987,851.087912088,7371,0.333479793356,95.0007076923,92625.69,975,5.91148717949,5763.7,13,17.1464205128,19.4956203714,31.6794769231,1017.86472527
3731,DAVENPORT,52807,Scott,33504,0.33470431101,151.989262268,467670.96,3077,11.0353428664,33955.75,52,14.9488950276,14.8273660182,50.8272115697,1281.29030137,9512,0.334656059265,168.553727506,131134.8,778,11.3388174807,8821.6,12,15.2433547558,16.4249418533,56.3762596401,1441.04175824,7092,0.333963904708,139.47220339,98746.32,708,10.3368644068,7318.5,13,14.6864265537,14.2481752758,46.56,1085.1243956
3732,ELDRIDGE,52748,Scott,22029,0.334926176344,94.69348378,335688.4,3545,7.0537461213,25005.53,53,15.9955317348,16.5434169817,31.6685359661,919.694246575,4149,0.334689940473,84.1472527473,61259.2,728,6.37740384615,4642.75,12,16.1840247253,17.0718694401,28.1378021978,673.178021978,4883,0.33390149045,91.0717087846,75680.59,831,6.81618531889,5664.25,13,15.6457641396,15.7887725632,30.4040192539,831.654835165
3735,OSKALOOSA,52577,Buchanan,22541,0.334627928574,97.7071291355,274654.74,2811,7.43438633938,20898.06,52,14.2062184276,16.3471013425,32.7334222697,752.478739726,5150,0.33441939019,96.6943650794,60917.45,630,7.33831746032,4623.14,12,13.7619047619,16.0581095994,32.3700634921,669.422527473,5176,0.334206915896,90.9596240602,60488.15,665,6.9905112782,4648.69,13,14.5140300752,16.8368967919,30.4072481203,664.704945055
3738,DUBUQUE,52001,Dubuque,13109,0.334659488047,64.1918105009,106365.83,1657,6.48557030779,10746.59,52,10.8676403138,13.800022756,21.5451599276,291.413232877,3106,0.335026576979,64.5293995381,27941.23,433,6.51912240185,2822.78,13,11.0672055427,14.1303164956,21.6399076212,307.046483516,4121,0.334124936675,71.948685567,27916.09,388,6.73842783505,2614.51,13,10.6553865979,14.4472307056,24.0640206186,306.77021978
3740,WATERLOO,50702,Black Hawk,13867,0.334653677818,116.41287844,203024.06,1744,7.54894495413,13165.36,51,13.1134575688,14.9006485593,38.8938876147,556.23030137,3444,0.334447539431,119.966122931,50745.67,423,7.33650118203,3103.34,12,13.0943026005,15.3942250797,40.0482978723,557.644725275,3421,0.334012969235,125.717418605,54058.49,430,7.88041860465,3388.58,13,13.9085813953,15.5321699006,41.9629069767,594.049340659
3742,LEMARS,51031,Plymouth,12492,0.334420454299,170.35987049,184159.02,1081,13.658186864,14764.5,52,15.7200277521,14.0822479186,57.0516743756,504.545260274,3246,0.334752535575,153.86738255,45852.48,298,13.182885906,3928.5,13,14.9625167785,13.0877660594,51.5104026846,503.873406593,2460,0.334040548563,157.904170213,37107.48,235,12.370212766,2907.0,12,16.1979574468,14.2243404255,52.7859574468,407.774505495
3744,DYERSVILLE,52040,Dubuque,19339,0.33437718778,124.556666667,257084.96,2064,11.6276937984,23999.56,52,13.8001598837,14.5776451758,42.126749031,704.342356164,3644,0.334528115471,115.567190476,48538.22,420,10.7255714286,4504.74,13,13.8247142857,14.6301493764,39.0013809524,533.387032967,3197,0.333813469875,99.9711607143,44787.08,448,8.16174107143,3656.46,13,14.5307366071,14.9982421875,33.3832589286,492.165714286
