Store Number,City,Zip Code,County,2015 Total Bottles Sold,2015 Average Margin Ratio,2015 Average Sale (Dollars),2015 Total Sales (Dollars),2015 Total Transactions,2015 Average Volume per Sale (Liters),2015 Total Volume Sold (Liters),2015 DaysOpen,2015 Average Price per Bottle (Dollars),2015 Average Price per Liter (Dollars),2015 Average Margin,2015 Average Sales per Day
4861,CEDAR RAPIDS,52404,Linn,5161,0.33376157999,60.7707361268,53660.56,883,4.29049830125,3788.51,25,13.3219592299,18.6962594188,20.28801812,147.015232877
4862,KINGSLEY,51028,Plymouth,5312,0.334976089529,133.344623016,67205.69,504,11.185515873,5637.5,44,13.9171230159,13.5276284958,44.6188888889,184.125178082
4864,CLINTON,52733,Clinton,18132,0.334215755671,138.515678627,177577.1,1282,8.53436817473,10941.06,50,13.2431513261,18.5357728214,46.2612168487,486.51260274
4866,COUNCIL BLUFFS,51501,Pottawattamie,12890,0.333799806714,43.8609188973,109783.88,2503,2.88446264483,7219.81,50,11.9678545745,19.2641522531,14.6384139033,300.777753425
4867,COUNCIL BLUFFS,51501,Pottawattamie,12686,0.333670648677,123.988456693,78732.67,635,8.46840944882,5377.44,48,10.7472598425,16.9246205594,41.3639685039,215.705945205
4868,WAUKEE,50263,Dallas,4121,0.333821838714,88.6179054054,52461.8,592,5.93496621622,3513.5,43,14.2094087838,17.3299924196,29.5869087838,143.730958904
4873,GRANGER,50109,Dallas,3875,0.334322617139,71.2102012072,35391.47,497,6.40195171026,3181.77,24,10.889778672,14.7269681055,23.8145875252,96.9629315068
4874,MOUNT PLEASANT,52641,Henry,8434,0.333820981334,26.3742480028,75931.46,2879,1.89057311567,5442.96,53,10.9719277527,18.8869364941,8.8028377909,208.03139726
4876,HIAWATHA,52233,Linn,22535,0.33375446459,136.275570217,144588.38,1061,9.60461828464,10190.5,50,8.3938265787,15.0086499708,45.472403393,396.132547945
4877,CLIVE,50325,Polk,26077,0.334035734049,156.14719163,283563.3,1816,8.21227973568,14913.5,51,16.1937885463,23.0977990878,52.1135187225,776.885753425
4878,PRIMGHAR,51245,O'Brien,5991,0.33418596886,95.6624950884,97384.42,1018,7.04069744597,7167.43,49,17.9036836935,16.9894193982,31.9621905697,266.806630137
4879,SIOUX CITY,51106,Woodbury,34221,0.333813055293,131.188850575,273922.32,2088,9.16487068966,19136.25,52,12.0335488506,17.3815364477,43.7883716475,750.472109589
4882,ST CHARLES,50240,Madison,2360,0.335492227087,132.032988506,22973.74,174,10.8122988506,1881.34,18,11.2773563218,15.9041844554,44.368908046,62.9417534247
4883,SIGOURNEY,52591,Keokuk,3819,0.333998305349,40.9800887574,41553.81,1014,3.64707100592,3698.13,40,12.7864201183,14.5886636765,13.6830374753,113.846054795
4884,SIOUX CITY,51106,Woodbury,5711,0.333654790322,111.180906344,36800.88,331,9.23649546828,3057.28,20,11.5300302115,16.2382725278,37.0861329305,100.824328767
4885,ZWINGLE,52079,Jackson,3433,0.333802800756,103.724281346,33917.84,327,7.64516819572,2499.97,16,12.917675841,17.5441815727,34.6333639144,92.9255890411
4887,WEST DES MOINES,50266,Polk,3411,0.333705132925,116.868782051,36463.06,312,7.69352564103,2400.38,23,12.9441666667,16.4212696003,38.9944551282,99.8987945205
4888,SERGEANT BLUFF,51054,Woodbury,9677,0.333965364591,71.7449416342,92192.25,1285,4.08659143969,5251.27,41,12.6432140078,20.3179437215,23.9532996109,252.581506849
4891,SIBLEY,51249,Osceola,14488,0.33434341884,100.639889113,199669.54,1984,7.69968245968,15276.17,51,15.2165372984,16.1435922033,33.6676108871,547.039835616
4892,DAVENPORT,52802,Scott,17778,0.333643979946,48.6053123831,129922.0,2673,2.88183688739,7703.15,49,11.1789599701,21.8317117072,16.2150243172,355.950684932
4893,WEST DES MOINES,50265,Polk,6840,0.334818218908,85.8416940789,52191.75,608,6.55090460526,3982.95,35,9.70695723684,15.1003344298,28.7133059211,142.99109589
4895,CEDAR RAPIDS,52402,Linn,13984,0.333766874424,84.884310089,114424.05,1348,4.47807121662,6036.44,47,14.3719065282,23.9695428389,28.3161275964,313.490547945
4897,BURLINGTON,52601,Des Moines,23498,0.33379208967,135.469432234,221898.93,1638,7.86606837607,12884.62,47,12.2836019536,20.2686672423,45.2046398046,607.942273973
4898,BURLINGTON,52601,Des Moines,10365,0.333564116444,109.174428413,98366.16,901,4.50650388457,4060.36,43,12.4992674806,26.4923039626,36.4146836848,269.496328767
4899,GRAETTINGER,51342,Palo Alto,3648,0.33404584361,66.8623333333,46135.01,690,5.77137681159,3982.25,31,14.0531014493,13.9018364389,22.3361304348,126.397287671
4900,WATERLOO,50703,Black Hawk,26338,0.33385636298,80.9528865486,169110.58,2089,4.37348492101,9136.21,52,9.72058401149,21.1317576213,27.0076926759,463.316657534
4901,POLK CITY,50226,Polk,13795,0.335036471031,139.130849498,208000.62,1495,10.5702341137,15802.5,53,14.7461404682,15.255533843,46.7621337793,569.864712329
4902,WATERLOO,50703,Black Hawk,19255,0.333866843644,81.2030616438,118556.47,1460,4.42618493151,6462.23,50,10.9286164384,22.265435531,27.1044041096,324.812246575
4904,LARCHWOOD,51241,Lyon,5354,0.334071668637,50.8168032129,63266.92,1245,4.47335742972,5569.33,52,13.9640401606,16.8092474208,16.9695903614,173.334027397
4905,ROCKWELL CITY,50579,Calhoun,3357,0.334438521273,50.6651659452,35110.96,693,4.99776334776,3463.45,23,11.4128138528,11.9758369408,16.9386291486,96.1944109589
4907,CEDAR FALLS,50613,Black Hawk,10322,0.333944528527,86.1254298643,76134.88,884,6.62333710407,5855.03,50,10.6963574661,17.0648664912,28.7615723982,208.588712329
4908,ELKADER,52043,Clayton,3090,0.335219062139,52.2156479218,42712.4,818,4.16482885086,3406.83,29,14.695,16.968990194,17.5943520782,117.020273973
4909,ROCK VALLEY,51247,Sioux,8432,0.334643800716,129.016309824,102438.95,794,10.5491183879,8376.0,51,13.1928211587,14.4634880653,43.1457304786,280.654657534
4910,WATERLOO,50702,Black Hawk,18353,0.333960409007,118.643445661,140829.77,1187,6.78812973884,8057.51,43,12.5999326032,20.4510206174,39.6117101938,385.834986301
4911,PRINCETON,52768,Scott,2603,0.334779224401,69.3896978852,22967.99,331,6.54546827795,2166.55,18,10.3878851964,14.739855779,23.2422960725,62.926
4912,ELDRIDGE,52748,Scott,4411,0.334725778158,91.9238251366,33644.12,366,7.5193989071,2752.1,18,10.837568306,15.8402306141,30.7543442623,92.1756712329
4914,CEDAR FALLS,50613,Black Hawk,13089,0.334401271704,108.294170168,103096.05,952,8.1799894958,7787.35,52,11.0717331933,15.4806765179,36.1969537815,282.454931507
4917,PERRY,50220,Dallas,2804,0.334188136058,58.9753603604,26185.06,444,4.78121621622,2122.86,31,11.0034459459,16.0049065854,19.7214864865,71.739890411
4925,URBANDALE,50266,Polk,3184,0.334194659426,74.595,31926.66,428,5.59735981308,2395.67,27,11.3499065421,15.7020879139,24.9517523364,87.4703013699
4926,DES MOINES,50322,Polk,4480,0.333800541898,47.4548930481,35496.26,748,2.58687165775,1934.98,34,13.2461096257,22.8760138146,15.8375935829,97.2500273973
4930,BOONE,50036,Boone,2003,0.334055993678,125.078076923,19512.18,156,8.80929487179,1374.25,11,11.6303205128,16.9267063492,41.7967307692,53.4580273973
4932,CEDAR FALLS,50613,Black Hawk,9589,0.334832459691,105.452039958,100284.89,951,7.8465404837,7462.06,36,12.0849842271,16.9371570346,35.3207465825,274.753123288
4934,SPRINGVILLE,52336,Linn,2942,0.335215488523,144.013701657,26066.48,181,13.1205524862,2374.82,17,10.1903867403,13.3013586452,48.3722099448,71.4150136986
4935,WATERLOO,50703,Black Hawk,32719,0.333697254505,158.16339701,190428.73,1204,8.15881229236,9823.21,51,10.1096843854,23.2043905521,52.7713704319,521.722547945
4941,URBANDALE,50322,Polk,7869,0.334048913828,79.4679818365,78752.77,991,5.77645812311,5724.47,52,11.6543693239,15.9569202016,26.5566094854,215.761013699
4942,DES MOINES,50309,Polk,2813,0.333599473447,125.848658009,29071.04,231,8.07458874459,1865.23,18,14.0757575758,17.2172116438,41.9781385281,79.6466849315
4943,ELDON,52554,Wapello,2972,0.334233923117,86.0645454545,29348.01,341,7.12217008798,2428.66,20,12.288914956,16.3543935903,28.7808211144,80.4055068493
4945,OSAGE,50461,Mitchell,9076,0.334196345557,34.743002849,121947.94,3510,2.68094871795,9410.13,51,15.0401310541,16.7377102835,11.6145071225,334.103945205
4947,CEDAR FALLS,50647,Black Hawk,22847,0.334084515843,68.8387126674,267369.56,3884,5.55449021627,21573.64,47,13.5783470649,18.7025626135,23.1928733265,732.519342466
4949,DAVENPORT,52802,Scott,12832,0.333717143434,79.9427329975,63474.53,794,6.52073047859,5177.46,49,9.74879093199,17.5047814568,26.6803526448,173.902821918
4950,CEDAR RAPIDS,52403,Linn,5819,0.333977209458,83.0338103757,46415.9,559,6.01792486583,3364.02,27,9.36456171735,17.0276201551,27.7329338104,127.166849315
4952,DAVENPORT,52804,Scott,15004,0.333701764506,168.364554896,113477.71,674,9.19428783383,6196.95,47,12.0753560831,19.642410626,56.169495549,310.897835616
4957,WALL LAKE,51466,Sac,1914,0.335275723492,141.325179856,19644.2,139,12.4928057554,1736.5,11,11.1228776978,12.751558753,47.4136690647,53.8197260274
4958,CEDAR FALLS,50613,Black Hawk,12349,0.334401912956,56.3317696078,114916.81,2040,3.63882843137,7423.21,50,14.1102303922,19.8239205422,18.8262696078,314.840575342
4959,CEDAR FALLS,50613,Black Hawk,23300,0.336527897829,149.885472695,255254.96,1703,11.081879037,18872.44,52,13.1026189078,17.1104614303,50.3044274809,699.328657534
4960,AMES,50010,Story,5767,0.33366639856,172.374774775,57400.8,333,16.8138138138,5599.0,28,15.697027027,17.703993994,57.487027027,157.262465753
4962,DAVENPORT,52803,Scott,46997,0.333660317949,218.686910755,286698.54,1311,13.779252479,18064.6,44,10.0087414188,20.049340834,72.9456521739,785.475452055
4967,BLUE GRASS,52726,Scott,8191,0.333750361857,26.4188534842,88714.51,3358,2.12998213222,7152.48,51,11.9306104824,16.472701611,8.82005360334,243.053452055
4969,CLEAR LAKE,50428,Cerro Gordo,42734,0.334146751467,138.240035358,664658.09,4808,9.55622712146,45946.34,59,17.9876684692,18.9406070818,46.1725166389,1820.98106849
4970,WEST LIBERTY,52776,Muscatine,6028,0.33418855517,46.0000190114,72588.03,1578,3.48076679341,5492.65,47,13.7126679341,17.462072524,15.3660456274,198.871315068
4971,PLEASANT HILL,50327,Polk,23175,0.33436497344,362.026685393,386644.5,1068,25.3586329588,27083.02,45,15.290093633,18.1516342112,121.73917603,1059.3
4972,MONONA,52159,Clayton,4173,0.334870455099,44.9433870968,52943.31,1178,3.88108658744,4571.92,48,13.8082767402,14.4430916,15.030704584,145.050164384
4973,WEST UNION,52175,Fayette,14494,0.33451286852,102.712643443,200495.08,1952,9.01697233607,17601.13,52,14.8419108607,14.6419543736,34.4172079918,549.301589041
4974,DES MOINES,50317,Polk,7973,0.333839660597,90.964040747,53577.82,589,5.52042444822,3251.53,43,13.8746010187,21.0123330504,30.3612563667,146.788547945
4978,WATERLOO,50702,Black Hawk,9545,0.334302933857,118.863965015,81540.68,686,7.69634110787,5279.69,36,13.1637609329,19.3746998591,39.7328571429,223.399123288
4984,MUSCATINE,52761,Muscatine,8239,0.33376632106,37.2016251354,68674.2,1846,2.38885157096,4409.82,48,12.1547128927,21.8567251193,12.4239219935,188.148493151
4986,FLOYD,50435,Floyd,10164,0.334468905453,165.712080745,160077.87,966,10.7416770186,10376.46,51,16.0301863354,18.186026823,55.5205693582,438.569506849
4987,AMES,50010,Story,2917,0.334086523923,32.1762473795,30696.14,954,2.28843815514,2183.17,26,12.3953878407,17.2343339502,10.7487840671,84.0990136986
4988,CEDAR FALLS,50613,Black Hawk,34566,0.334463559639,62.8348637946,523602.92,8333,3.7623400936,31351.58,53,16.9590723629,22.2354023694,21.0189463579,1434.52854795
4989,IOWA CITY,52240,Johnson,2189,0.33416061272,82.8266863905,13997.71,169,5.75964497041,973.38,11,9.7600591716,17.9420003837,27.6571005917,38.349890411
4991,ELKADER,52043,Clayton,2264,0.334455485134,147.145721925,27516.25,187,10.3244385027,1930.67,13,12.6977540107,16.6078214922,49.163315508,75.3869863014
4993,KEOKUK,52632,Lee,13482,0.333806182316,96.2904183267,96675.58,1004,7.28620517928,7315.35,51,10.9833665339,15.8087973981,32.1366733068,264.86460274
4995,HARLAN,51537,Shelby,6891,0.333997973353,82.2348439822,55344.05,673,7.48824665676,5039.59,47,11.3171173848,13.4586794525,27.4672511144,151.627534247
4997,DES MOINES,50309,Polk,34689,0.334051759739,128.45260788,205395.72,1599,10.8321138211,17320.55,54,11.282876798,15.714333512,42.9086241401,562.728
4998,LAKE CITY,51449,Calhoun,9113,0.334621845005,109.127683398,113056.28,1036,9.96935328185,10328.25,50,13.2690637066,12.6327670528,36.5330598456,309.743232877
4999,CLARKSVILLE,50619,Butler,2209,0.334583368561,75.2293939394,22343.13,297,6.3232996633,1878.02,16,11.3443097643,16.4014405412,25.2224915825,61.2140547945
5001,INDEPENDENCE,50644,Buchanan,14944,0.334109168343,62.1543574535,157188.37,2529,5.031466983,12724.58,48,12.9787188612,18.2240932296,20.8931593515,430.653068493
5003,DAVENPORT,52804,Scott,25789,0.333756670199,150.184553571,252310.05,1680,9.08033333333,15254.96,51,15.7713869048,21.2697948976,50.0991666667,691.260410959
5004,IDA GROVE,51445,Ida,10536,0.33455094704,113.007766129,140129.63,1240,9.85903225806,12225.2,50,13.5836693548,13.583187404,37.858733871,383.916794521
5005,LAURENS,50554,Pocahontas,7760,0.33445420026,67.1044469357,89785.75,1338,6.61365470852,8849.07,51,12.6993348281,12.7912895046,22.4567713004,245.988356164
5007,DENVER,50622,Bremer,7868,0.335481023064,97.1692118227,98626.75,1015,8.31133004926,8436.0,51,13.0484630542,13.6224724373,32.604137931,270.210273973
5009,CORALVILLE,52241,Johnson,2174,0.333556967919,112.97152231,43042.15,381,4.23385826772,1613.1,28,22.5582414698,31.4944878765,37.6764829396,117.92369863
5010,SAC CITY,50583,Sac,7119,0.33474422381,79.5173726542,88979.94,1119,7.89586237712,8835.47,51,12.7080339589,13.2893210349,26.7337712243,243.780657534
5011,WILLIAMSBURG,52361,Iowa,3463,0.334671147903,73.5414834206,42139.27,573,5.08082024433,2911.31,32,12.9373472949,17.7838199119,24.6118324607,115.450054795
5012,PERRY,50220,Boone,3959,0.334049408491,48.4211949686,38494.85,795,3.82081761006,3037.55,52,15.4248301887,21.410223231,16.188591195,105.465342466
5013,BETTENDORF,52722,Scott,10701,0.333882593171,89.3157016683,91012.7,1019,7.0457703631,7179.64,45,12.5910009814,15.9452348897,29.8103532875,249.349863014
5014,IOWA CITY,52240,Johnson,3518,0.333589998922,115.290735043,67445.08,585,4.42153846154,2586.6,32,22.8195213675,31.8470078308,38.4547692308,184.781041096
5017,LANSING,52151,Allamakee,8512,0.334873078307,70.4390546529,95374.48,1354,6.60094534712,8937.68,51,12.2861742984,14.1197009141,23.6098153619,261.299945205
5018,DAVENPORT,52802,Scott,32362,0.333773159492,103.008238029,221570.72,2151,6.10980939098,13142.2,50,11.2054300325,21.3818073816,34.3651557415,607.043068493
5022,WEST DES MOINES,50265,Polk,5899,0.333798384104,74.5154241071,66765.82,896,4.716484375,4225.97,46,12.2042857143,17.9457856365,24.877890625,182.920054795
5023,CEDAR RAPIDS,52404,Linn,4338,0.333864730115,136.711,16405.32,120,10.345,1241.4,16,4.54266666667,15.1647777778,45.641,44.9460821918
5025,CEDAR RAPIDS,52403,Linn,5442,0.33368160221,125.006666667,22501.2,180,9.68166666667,1742.7,21,5.05938888889,15.355462963,41.7093333333,61.6471232877
5027,SIOUX CITY,51101,Woodbury,7304,0.333763830336,249.191314685,178171.79,715,10.7979020979,7720.5,52,30.0583916084,32.2277276057,83.1254965035,488.141890411
5028,STORM LAKE,50588,Buena Vista,10707,0.334028911755,152.557429112,80702.88,529,9.03984877127,4782.08,32,12.4693005671,20.7205318479,50.9751228733,221.103780822
5029,DAVENPORT,52806,Scott,28986,0.333843339024,135.027700987,287203.92,2127,7.1605077574,15230.4,52,15.7361307005,23.706762064,45.0557545839,786.860054795
5034,MASON CITY,50401,Cerro Gordo,23700,0.334146030594,103.563812387,172226.62,1663,7.21751052315,12002.72,51,11.388556825,17.2169047619,34.5767167769,471.853753425
5037,JEFFERSON,50129,Greene,4406,0.33418884414,56.6534237829,70986.74,1253,3.47506783719,4354.26,48,17.7413567438,19.6254844026,18.9216839585,194.484219178
5039,SOLON,52333,Johnson,2971,0.33484176929,133.173545455,29298.18,220,10.6915909091,2352.15,20,11.0643181818,15.1157012987,44.5939545455,80.2689863014
5040,WILTON,52778,Muscatine,2425,0.333550563624,115.770151515,22922.49,198,7.65904040404,1516.49,18,12.4491414141,16.0178835979,38.6123737374,62.8013424658
5041,MONTEZUMA,50171,Poweshiek,1964,0.335020664301,91.5156306306,20316.47,222,7.36058558559,1634.05,15,11.6825675676,15.6014477503,30.6365765766,55.6615616438
5042,DUBUQUE,52001,Dubuque,10169,0.333739774194,136.350072376,113034.21,829,6.52313630881,5407.68,52,13.1064656212,23.7583459016,45.4890349819,309.682767123
5043,WATERLOO,50702,Black Hawk,23999,0.333945821512,103.461473029,149605.29,1446,6.91381742739,9997.38,53,9.12651452282,18.2450386946,34.5369640387,409.877506849
5045,SIOUX CITY,51103,Woodbury,10078,0.33371767609,105.911963636,58251.58,550,8.41150909091,4626.33,34,10.3295818182,16.1240132035,35.4055090909,159.593369863
5048,ROLFE,50581,Pocahontas,1445,0.334300638977,99.5750684932,21806.94,219,7.0302283105,1539.62,12,16.0613242009,16.1938530115,33.2900913242,59.7450410959
5050,CARLISLE,50047,Warren,12633,0.334774251543,133.540778354,180146.51,1349,10.6361601186,14348.18,52,13.4562194218,15.362620102,45.1211860638,493.552082192
5051,DES MOINES,50309,Polk,8189,0.333778764553,69.7501449275,67378.64,966,3.72384057971,3597.23,41,13.4325569358,22.5480569473,23.2773913043,184.599013699
5052,GREENFIELD,50849,Adair,3096,0.334449671368,129.894090909,28576.7,220,9.52295454545,2095.05,15,10.8238636364,16.7723419913,43.4885454545,78.2923287671
5054,MANCHESTER,52087,Delaware,33673,0.334171037164,142.613815789,476900.6,3344,10.4481339713,34938.56,52,15.2898564593,17.1771338952,47.6954994019,1306.5769863
5057,DES MOINES,50317,Polk,3918,0.333777402058,71.2425405405,39539.61,555,5.01252252252,2781.95,38,12.1912432432,17.6876249601,23.7805225225,108.32769863
5058,Urbandale,50323,Polk,2301,0.333861889388,102.624628099,24835.16,242,6.96148760331,1684.68,22,12.6596694215,16.8421599201,34.2690909091,68.0415342466
5060,IOWA CITY,52240,Johnson,7522,0.334342743171,89.1616332378,62234.82,698,5.9155730659,4129.07,47,11.8598567335,18.1643406984,29.8012034384,170.506356164
5063,WATERLOO,50703,Black Hawk,36089,0.333705521204,177.162737382,207103.24,1169,9.41381522669,11004.75,50,9.54071856287,20.2967276519,59.0931137725,567.406136986
5064,FAIRFAX,52228,Linn,2805,0.334837117044,110.841093117,27377.75,247,8.31639676113,2054.15,9,10.9089878543,16.5322257282,37.1508502024,75.0075342466
5065,SIOUX CITY,51106,Woodbury,3656,0.333849016024,38.2296769852,28404.65,743,2.42117092867,1798.93,26,11.1967833109,19.2385564575,12.7642261104,77.8209589041
5067,STORM LAKE,50588,Buena Vista,5632,0.334469403438,99.3138452088,80841.47,814,6.14269041769,5000.15,46,19.786044226,25.684367004,33.4011056511,221.483479452
5068,ARNOLDS PARK,51331,Dickinson,16387,0.334346191703,77.317650514,210613.28,2724,5.84274229075,15915.63,51,15.0163325991,17.9573792927,25.8603964758,577.022684932
5070,WILTON,52778,Muscatine,6012,0.334155395564,26.8872493573,62754.84,2334,2.39264353042,5584.43,51,11.7412039417,14.1442411381,8.98249785775,171.931068493
5071,DURANT,52747,Cedar,6389,0.334406436745,35.4861184883,69481.82,1958,3.0358784474,5944.25,46,12.3884627171,14.9843893334,11.8562717058,190.361150685
5072,MOUNT PLEASANT,52641,Henry,2420,0.334867660693,118.751207729,24581.5,207,9.66183574879,2000.0,29,12.2819806763,15.0593512767,39.8561835749,67.3465753425
5073,CEDAR RAPIDS,52404,Linn,6574,0.333818292874,163.245463183,68726.34,421,10.3011876485,4336.8,29,14.7814251781,18.5977038797,54.4719714964,188.291342466
5077,COUNCIL BLUFFS,51501,Pottawattamie,19831,0.334216033631,168.050291429,294088.01,1750,11.8572857143,20750.25,42,15.5539828571,15.1869594558,56.1254228571,805.720575342
5080,SPENCER,51301,Clay,20257,0.334306301127,110.519486916,215402.48,1949,10.2295228322,19937.34,48,14.0002103643,15.3383298517,36.9754079015,590.143780822
5089,MISSOURI VALLEY,51555,Harrison,4815,0.333784895246,33.6480311891,34522.88,1026,2.14864522417,2204.51,25,10.0754483431,19.6164551946,11.2336744639,94.5832328767
5090,MUSCATINE,52761,Muscatine,3110,0.333701048842,92.9698250729,31888.65,343,5.36816326531,1841.28,27,11.726180758,19.3401182987,31.0179300292,87.3661643836
5091,MUSCATINE,52761,Muscatine,3316,0.333754037545,57.9295309568,30876.44,533,3.90506566604,2081.4,22,10.3982551595,17.5298434887,19.3299437148,84.5929863014
9001,SWISHER,52338,Johnson,7186,0.333403896322,734.942988506,191820.12,261,19.8448275862,5179.5,37,26.8005747126,38.0900127714,245.018390805,525.534575342
